delta,omega,proba_trans_before_mut,mu,lambda,ppv_conditional_1_jump
6,0.24000000000000002,0.01,17.44420529143753,0.6238207178313464,0.23327471363616503
7,0.24000000000000002,0.01,17.44420529143753,0.6238207178313464,0.23177486372925568
8,0.24000000000000002,0.01,17.44420529143753,0.6238207178313464,0.23028399292292354
9,0.24000000000000002,0.01,17.44420529143753,0.6238207178313464,0.22880268016391775
10,0.24000000000000002,0.01,17.44420529143753,0.6238207178313464,0.22733136544549212
11,0.24000000000000002,0.01,17.44420529143753,0.6238207178313464,0.2258703841254154
12,0.24000000000000002,0.01,17.44420529143753,0.6238207178313464,0.2244199909759449
13,0.24000000000000002,0.01,17.44420529143753,0.6238207178313464,0.22298037755394112
14,0.24000000000000002,0.01,17.44420529143753,0.6238207178313464,0.22155168506773829
15,0.24000000000000002,0.01,17.44420529143753,0.6238207178313464,0.22013401411515207
0,0.25,0.01,17.44420529143753,0.5916864033646644,0.2524118601108739
1,0.25,0.01,17.44420529143753,0.5916864033646644,0.2508493009859238
2,0.25,0.01,17.44420529143753,0.5916864033646644,0.24928191785480475
3,0.25,0.01,17.44420529143753,0.5916864033646644,0.2477150608436933
4,0.25,0.01,17.44420529143753,0.5916864033646644,0.24615194356210066
5,0.25,0.01,17.44420529143753,0.5916864033646644,0.24459468012909458
6,0.25,0.01,17.44420529143753,0.5916864033646644,0.24304474257777164
7,0.25,0.01,17.44420529143753,0.5916864033646644,0.2415031947945951
8,0.25,0.01,17.44420529143753,0.5916864033646644,0.23997082498229902
9,0.25,0.01,17.44420529143753,0.5916864033646644,0.2384482264681177
10,0.25,0.01,17.44420529143753,0.5916864033646644,0.23693584989436123
11,0.25,0.01,17.44420529143753,0.5916864033646644,0.23543403848048072
12,0.25,0.01,17.44420529143753,0.5916864033646644,0.23394305273347216
13,0.25,0.01,17.44420529143753,0.5916864033646644,0.2324630882939752
14,0.25,0.01,17.44420529143753,0.5916864033646644,0.23099428915479883
15,0.25,0.01,17.44420529143753,0.5916864033646644,0.2295367576642317
0,0.26,0.01,17.44420529143753,0.5619759479863167,0.26243075561218066
1,0.26,0.01,17.44420529143753,0.5619759479863167,0.2608278592580117
2,0.26,0.01,17.44420529143753,0.5619759479863167,0.2592199763896902
3,0.26,0.01,17.44420529143753,0.5619759479863167,0.25761259282656107
4,0.26,0.01,17.44420529143753,0.5619759479863167,0.25600900285571315
5,0.26,0.01,17.44420529143753,0.5619759479863167,0.25441137302534284
6,0.26,0.01,17.44420529143753,0.5619759479863167,0.2528212113521234
7,0.26,0.01,17.44420529143753,0.5619759479863167,0.2512396072946658
8,0.26,0.01,17.44420529143753,0.5619759479863167,0.24966736763111189
9,0.26,0.01,17.44420529143753,0.5619759479863167,0.24810509934876446
10,0.26,0.01,17.44420529143753,0.5619759479863167,0.2465532631774664
11,0.26,0.01,17.44420529143753,0.5619759479863167,0.24501220975758792
12,0.26,0.01,17.44420529143753,0.5619759479863167,0.24348220498409348
13,0.26,0.01,17.44420529143753,0.5619759479863167,0.2419634483092231
14,0.26,0.01,17.44420529143753,0.5619759479863167,0.24045608629824017
15,0.26,0.01,17.44420529143753,0.5619759479863167,0.23896022288709906
0,0.27,0.01,17.44420529143753,0.5344234567341059,0.27244622642684024
1,0.27,0.01,17.44420529143753,0.5344234567341059,0.27080466852731666
2,0.27,0.01,17.44420529143753,0.5344234567341059,0.26915796493996225
3,0.27,0.01,17.44420529143753,0.5344234567341059,0.26751173132389594
4,0.27,0.01,17.44420529143753,0.5344234567341059,0.26586933908861315
5,0.27,0.01,17.44420529143753,0.5344234567341059,0.2642330048421077
6,0.27,0.01,17.44420529143753,0.5344234567341059,0.26260427091033534
7,0.27,0.01,17.44420529143753,0.5344234567341059,0.26098425109362194
8,0.27,0.01,17.44420529143753,0.5344234567341059,0.25937376981660204
9,0.27,0.01,17.44420529143753,0.5344234567341059,0.25777344701232574
10,0.27,0.01,17.44420529143753,0.5344234567341059,0.25618375294221263
11,0.27,0.01,17.44420529143753,0.5344234567341059,0.2546050452318958
12,0.27,0.01,17.44420529143753,0.5344234567341059,0.2530375948222191
13,0.27,0.01,17.44420529143753,0.5344234567341059,0.2514816047091248
14,0.27,0.01,17.44420529143753,0.5344234567341059,0.2499372238222345
15,0.27,0.01,17.44420529143753,0.5344234567341059,0.24840455752592186
0,0.28,0.01,17.44420529143753,0.5088006640050723,0.28245842462516985
1,0.28,0.01,17.44420529143753,0.5088006640050723,0.28077987903634677
2,0.28,0.01,17.44420529143753,0.5088006640050723,0.2790960320331989
3,0.28,0.01,17.44420529143753,0.5088006640050723,0.27741262327514626
4,0.28,0.01,17.44420529143753,0.5088006640050723,0.27573309774990307
5,0.28,0.01,17.44420529143753,0.5088006640050723,0.27405971976524934
6,0.28,0.01,17.44420529143753,0.5088006640050723,0.2723940642902973
7,0.28,0.01,17.44420529143753,0.5088006640050723,0.27073726824396177
8,0.28,0.01,17.44420529143753,0.5088006640050723,0.26909017277508196
9,0.28,0.01,17.44420529143753,0.5088006640050723,0.2674534100541732
10,0.28,0.01,17.44420529143753,0.5088006640050723,0.26582745932380003
11,0.28,0.01,17.44420529143753,0.5088006640050723,0.2642126847642721
12,0.28,0.01,17.44420529143753,0.5088006640050723,0.26260936202486695
13,0.28,0.01,17.44420529143753,0.5088006640050723,0.2610176973815879
14,0.28,0.01,17.44420529143753,0.5088006640050723,0.2594378419242158
15,0.28,0.01,17.44420529143753,0.5088006640050723,0.2578699022898628
0,0.29000000000000004,0.01,17.44420529143753,0.484910493501886,0.2924674944590494
1,0.29000000000000004,0.01,17.44420529143753,0.484910493501886,0.2907536333054326
2,0.29000000000000004,0.01,17.44420529143753,0.484910493501886,0.2890343185712538
3,0.29000000000000004,0.01,17.44420529143753,0.484910493501886,0.2873154080903084
4,0.29000000000000004,0.01,17.44420529143753,0.484910493501886,0.2856004168951369
5,0.29000000000000004,0.01,17.44420529143753,0.484910493501886,0.2838916546424517
6,0.29000000000000004,0.01,17.44420529143753,0.484910493501886,0.2821907272864591
7,0.29000000000000004,0.01,17.44420529143753,0.484910493501886,0.28049879364877345
8,0.29000000000000004,0.01,17.44420529143753,0.484910493501886,0.27881671068669767
9,0.29000000000000004,0.01,17.44420529143753,0.484910493501886,0.27714512210592046
10,0.29000000000000004,0.01,17.44420529143753,0.484910493501886,0.27548451558520126
11,0.29000000000000004,0.01,17.44420529143753,0.484910493501886,0.2738352614339715
12,0.29000000000000004,0.01,17.44420529143753,0.484910493501886,0.272197639677111
13,0.29000000000000004,0.01,17.44420529143753,0.484910493501886,0.27057185961128466
14,0.29000000000000004,0.01,17.44420529143753,0.484910493501886,0.26895807428610363
15,0.29000000000000004,0.01,17.44420529143753,0.484910493501886,0.26735639145927786
0,0.3,0.01,17.44420529143753,0.46258189841658803,0.3024735729963435
1,0.3,0.01,17.44420529143753,0.46258189841658803,0.3007260667602673
2,0.3,0.01,17.44420529143753,0.46258189841658803,0.29897295845087496
3,0.3,0.01,17.44420529143753,0.46258189841658803,0.29722021826365713
4,0.3,0.01,17.44420529143753,0.46258189841658803,0.29547142775317514
5,0.3,0.01,17.44420529143753,0.46258189841658803,0.2937289395832493
6,0.3,0.01,17.44420529143753,0.46258189841658803,0.2919943890430774
7,0.3,0.01,17.44420529143753,0.46258189841658803,0.2902689556482306
8,0.3,0.01,17.44420529143753,0.46258189841658803,0.28855351125524104
9,0.3,0.01,17.44420529143753,0.46258189841658803,0.2868487104086069
10,0.3,0.01,17.44420529143753,0.46258189841658803,0.2851550486837766
11,0.3,0.01,17.44420529143753,0.46258189841658803,0.2834729020987424
12,0.3,0.01,17.44420529143753,0.46258189841658803,0.28180255472574756
13,0.3,0.01,17.44420529143753,0.46258189841658803,0.28014421862692196
14,0.3,0.01,17.44420529143753,0.46258189841658803,0.27849804861524047
15,0.3,0.01,17.44420529143753,0.46258189841658803,0.27686415342039233
0,0.31,0.01,17.44420529143753,0.441665694237765,0.31247679068545503
1,0.31,0.01,17.44420529143753,0.441665694237765,0.3106973082902596
2,0.31,0.01,17.44420529143753,0.441665694237765,0.3089120791158601
3,0.31,0.01,17.44420529143753,0.441665694237765,0.30712717991971783
4,0.31,0.01,17.44420529143753,0.441665694237765,0.30534625526600145
5,0.31,0.01,17.44420529143753,0.441665694237765,0.3035716984927167
6,0.31,0.01,17.44420529143753,0.441665694237765,0.30180517258181366
7,0.31,0.01,17.44420529143753,0.441665694237765,0.300047876541162
8,0.31,0.01,17.44420529143753,0.441665694237765,0.29830069622372385
9,0.31,0.01,17.44420529143753,0.441665694237765,0.29656429632232584
10,0.31,0.01,17.44420529143753,0.441665694237765,0.2948391797750124
11,0.31,0.01,17.44420529143753,0.441665694237765,0.29312572789272773
12,0.31,0.01,17.44420529143753,0.441665694237765,0.2914242284714044
13,0.31,0.01,17.44420529143753,0.441665694237765,0.2897348960876308
14,0.31,0.01,17.44420529143753,0.441665694237765,0.2880578871251144
15,0.31,0.01,17.44420529143753,0.441665694237765,0.2863933111404113
0,0.32,0.01,17.44420529143753,0.42203116815521635,0.3224772718596336
1,0.32,0.01,17.44420529143753,0.42203116815521635,0.32066748074727713
2,0.32,0.01,17.44420529143753,0.42203116815521635,0.3188518020502396
3,0.32,0.01,17.44420529143753,0.42203116815521635,0.3170364133008768
4,0.32,0.01,17.44420529143753,0.42203116815521635,0.315225018570786
5,0.32,0.01,17.44420529143753,0.42203116815521635,0.3134200495480164
6,0.32,0.01,17.44420529143753,0.42203116815521635,0.3116231952728133
7,0.32,0.01,17.44420529143753,0.42203116815521635,0.3098356730506893
8,0.32,0.01,17.44420529143753,0.42203116815521635,0.30805838183461864
9,0.32,0.01,17.44420529143753,0.42203116815521635,0.3062919957811279
10,0.32,0.01,17.44420529143753,0.42203116815521635,0.3045370246621115
11,0.32,0.01,17.44420529143753,0.42203116815521635,0.3027938546708075
12,0.32,0.01,17.44420529143753,0.42203116815521635,0.30106277700768647
13,0.32,0.01,17.44420529143753,0.42203116815521635,0.29934400851695353
14,0.32,0.01,17.44420529143753,0.42203116815521635,0.2976377069642369
15,0.32,0.01,17.44420529143753,0.42203116815521635,0.29594398259134924
0,0.33,0.01,17.44420529143753,0.4035633011752035,0.3324751351891175
1,0.33,0.01,17.44420529143753,0.4035633011752035,0.330636701392762
2,0.33,0.01,17.44420529143753,0.4035633011752035,0.32879224322033196
3,0.33,0.01,17.44420529143753,0.4035633011752035,0.3269480332044162
4,0.33,0.01,17.44420529143753,0.4035633011752035,0.3251078314319217
5,0.33,0.01,17.44420529143753,0.4035633011752035,0.32327410562545905
6,0.33,0.01,17.44420529143753,0.4035633011752035,0.32144856925680865
7,0.33,0.01,17.44420529143753,0.4035633011752035,0.3196324567414213
8,0.33,0.01,17.44420529143753,0.4035633011752035,0.31782667924219044
9,0.33,0.01,17.44420529143753,0.4035633011752035,0.31603191970051253
10,0.33,0.01,17.44420529143753,0.4035633011752035,0.3142486941987158
11,0.33,0.01,17.44420529143753,0.4035633011752035,0.31247739340656944
12,0.33,0.01,17.44420529143753,0.4035633011752035,0.31071831161444696
13,0.33,0.01,17.44420529143753,0.4035633011752035,0.30897166769146545
14,0.33,0.01,17.44420529143753,0.4035633011752035,0.307237620600164
15,0.33,0.01,17.44420529143753,0.4035633011752035,0.3055162811294753
0,0.34,0.01,17.44420529143753,0.3861604774502145,0.34247049408786584
1,0.34,0.01,17.44420529143753,0.3861604774502145,0.3406050822999066
2,0.34,0.01,17.44420529143753,0.3861604774502145,0.3387335134723701
3,0.34,0.01,17.44420529143753,0.3861604774502145,0.33686214937557785
4,0.34,0.01,17.44420529143753,0.3861604774502145,0.3349948026295402
5,0.34,0.01,17.44420529143753,0.3861604774502145,0.3331339746845138
6,0.34,0.01,17.44420529143753,0.3861604774502145,0.3312814018246552
7,0.34,0.01,17.44420529143753,0.3861604774502145,0.3294383343945387
8,0.34,0.01,17.44420529143753,0.3861604774502145,0.32760569488316454
9,0.34,0.01,17.44420529143753,0.3861604774502145,0.3257841743437196
10,0.34,0.01,17.44420529143753,0.3861604774502145,0.3239742946508541
11,0.34,0.01,17.44420529143753,0.3861604774502145,0.32217645054996874
12,0.34,0.01,17.44420529143753,0.3861604774502145,0.3203909391111831
13,0.34,0.01,17.44420529143753,0.3861604774502145,0.318617980989952
14,0.34,0.01,17.44420529143753,0.3861604774502145,0.3168577361644936
15,0.34,0.01,17.44420529143753,0.3861604774502145,0.31511031583618965
0,0.35000000000000003,0.01,17.44420529143753,0.3697325838844069,0.3524634570806116
1,0.35000000000000003,0.01,17.44420529143753,0.3697325838844069,0.3505727307165541
2,0.35000000000000003,0.01,17.44420529143753,0.3697325838844069,0.3486757188912483
3,0.35000000000000003,0.01,17.44420529143753,0.3697325838844069,0.34677886686217585
4,0.35000000000000003,0.01,17.44420529143753,0.3697325838844069,0.34488603631000997
5,0.35000000000000003,0.01,17.44420529143753,0.3697325838844069,0.34299976011419225
6,0.35000000000000003,0.01,17.44420529143753,0.3697325838844069,0.34112179575964624
7,0.35000000000000003,0.01,17.44420529143753,0.3697325838844069,0.33925340834606993
8,0.35000000000000003,0.01,17.44420529143753,0.3697325838844069,0.33739553081098883
9,0.35000000000000003,0.01,17.44420529143753,0.3697325838844069,0.33554886165202585
10,0.35000000000000003,0.01,17.44420529143753,0.3697325838844069,0.3337139280232909
11,0.35000000000000003,0.01,17.44420529143753,0.3697325838844069,0.3318911283497646
12,0.35000000000000003,0.01,17.44420529143753,0.3697325838844069,0.33008076217561677
13,0.35000000000000003,0.01,17.44420529143753,0.3697325838844069,0.3282830517081565
14,0.35000000000000003,0.01,17.44420529143753,0.3697325838844069,0.3264981577638192
15,0.35000000000000003,0.01,17.44420529143753,0.3697325838844069,0.3247261918252124
0,0.36000000000000004,0.01,17.44420529143753,0.35419942452167225,0.36245412813508987
1,0.36000000000000004,0.01,17.44420529143753,0.35419942452167225,0.3605397493936584
2,0.36000000000000004,0.01,17.44420529143753,0.35419942452167225,0.35861896112520164
3,0.36000000000000004,0.01,17.44420529143753,0.35419942452167225,0.3566982863354972
4,0.36000000000000004,0.01,17.44420529143753,0.35419942452167225,0.35478163230307674
5,0.36000000000000004,0.01,17.44420529143753,0.35419942452167225,0.35287156104646084
6,0.36000000000000004,0.01,17.44420529143753,0.35419942452167225,0.350969849647205
7,0.36000000000000004,0.01,17.44420529143753,0.35419942452167225,0.3490777767928939
8,0.36000000000000004,0.01,17.44420529143753,0.35419942452167225,0.34719628499818755
9,0.36000000000000004,0.01,17.44420529143753,0.35419942452167225,0.34532607954346306
10,0.36000000000000004,0.01,17.44420529143753,0.35419942452167225,0.34346769235466007
11,0.36000000000000004,0.01,17.44420529143753,0.35419942452167225,0.3416215251450966
12,0.36000000000000004,0.01,17.44420529143753,0.35419942452167225,0.3397878796317294
13,0.36000000000000004,0.01,17.44420529143753,0.35419942452167225,0.3379669793433253
14,0.36000000000000004,0.01,17.44420529143753,0.35419942452167225,0.33615898576081793
15,0.36000000000000004,0.01,17.44420529143753,0.35419942452167225,0.33436401052025055
0,0.37,0.01,17.44420529143753,0.3394893904729332,0.37244260696361026
1,0.37,0.01,17.44420529143753,0.3394893904729332,0.37050623688339485
2,0.37,0.01,17.44420529143753,0.3394893904729332,0.3685633376804524
3,0.37,0.01,17.44420529143753,0.3394893904729332,0.36662050438150495
4,0.37,0.01,17.44420529143753,0.3394893904729332,0.36468168640961846
5,0.37,0.01,17.44420529143753,0.3394893904729332,0.3627494726405859
6,0.37,0.01,17.44420529143753,0.3394893904729332,0.3608256581558337
7,0.37,0.01,17.44420529143753,0.3394893904729332,0.35891153407032433
8,0.37,0.01,17.44420529143753,0.3394893904729332,0.35700805161059934
9,0.37,0.01,17.44420529143753,0.3394893904729332,0.3551159221837494
10,0.37,0.01,17.44420529143753,0.3394893904729332,0.3532356819851037
11,0.37,0.01,17.44420529143753,0.3394893904729332,0.3513677356298729
12,0.37,0.01,17.44420529143753,0.3394893904729332,0.3495123867109417
13,0.37,0.01,17.44420529143753,0.3394893904729332,0.3476698598521935
14,0.37,0.01,17.44420529143753,0.3394893904729332,0.3458403170290724
15,0.37,0.01,17.44420529143753,0.3394893904729332,0.3440238699066856
0,0.38,0.01,17.44420529143753,0.32553833855547837,0.3824289892974902
1,0.38,0.01,17.44420529143753,0.32553833855547837,0.3804722878104449
2,0.38,0.01,17.44420529143753,0.32553833855547837,0.3785089421893348
3,0.38,0.01,17.44420529143753,0.32553833855547837,0.37654561376578033
4,0.38,0.01,17.44420529143753,0.32553833855547837,0.3745862906634632
5,0.38,0.01,17.44420529143753,0.32553833855547837,0.37263358634179966
6,0.38,0.01,17.44420529143753,0.32553833855547837,0.37068931229268165
7,0.38,0.01,17.44420529143753,0.32553833855547837,0.3687547709045912
8,0.38,0.01,17.44420529143753,0.32553833855547837,0.3668309212567966
9,0.38,0.01,17.44420529143753,0.32553833855547837,0.36491848023266965
10,0.38,0.01,17.44420529143753,0.32553833855547837,0.3630179877996561
11,0.38,0.01,17.44420529143753,0.32553833855547837,0.3611298510931631
12,0.38,0.01,17.44420529143753,0.32553833855547837,0.35925437528954296
13,0.38,0.01,17.44420529143753,0.32553833855547837,0.3573917858854872
14,0.38,0.01,17.44420529143753,0.32553833855547837,0.35554224518467675
15,0.38,0.01,17.44420529143753,0.32553833855547837,0.3537058647603156
0,0.39,0.01,17.44420529143753,0.31228864137938217,0.3924133671374661
1,0.39,0.01,17.44420529143753,0.31228864137938217,0.3904379931194798
2,0.39,0.01,17.44420529143753,0.31228864137938217,0.3884558646548554
3,0.39,0.01,17.44420529143753,0.31228864137938217,0.38647370367521267
4,0.39,0.01,17.44420529143753,0.31228864137938217,0.3844955335701636
5,0.39,0.01,17.44420529143753,0.31228864137938217,0.3825239901172164
6,0.39,0.01,17.44420529143753,0.31228864137938217,0.38056089963659395
7,0.39,0.01,17.44420529143753,0.31228864137938217,0.3786075746430518
8,0.39,0.01,17.44420529143753,0.31228864137938217,0.37666498121548464
