delta,omega,lambda,pathogen,proba_trans_before_mut,sensitivity,specificity,ppv,f1_score,fdr,R
0,0.69,0.05020183773181428,RSV-A,0.8184389020604829,0.27286928457715615,0.9622305351956854,0.21528577864905532,0.24068121310208065,0.7847142213509447,1.5
0,0.7,0.04822782149605947,RSV-A,0.8184389020604829,0.2608477283307309,0.9626253307660025,0.2264462875780273,0.24243269063544515,0.7735537124219727,1.5
0,0.71,0.04628398490412797,RSV-A,0.8184389020604829,0.24892723451065243,0.9630392663478149,0.23831197090455483,0.24350396769694096,0.7616880290954452,1.5
0,0.72,0.04436945111769108,RSV-A,0.8184389020604829,0.23713820967896226,0.9634730910191561,0.2509350573897517,0.24384162899344258,0.7490649426102483,1.5
0,0.73,0.0424833805117236,RSV-A,0.8184389020604829,0.22551156775814304,0.9639275230751156,0.26437143476474717,0.24340022583854415,0.7356285652352528,1.5
0,0.74,0.04062496861054482,RSV-A,0.8184389020604829,0.21407834608077142,0.9644032363383239,0.2786807284683764,0.24214474178757764,0.7213192715316237,1.5
0,0.75,0.03879344416448818,RSV-A,0.8184389020604829,0.20286928941698637,0.9649008446417817,0.29392631642175426,0.24005294029427862,0.7060736835782457,1.5
0,0.76,0.0369880673558855,RSV-A,0.8184389020604829,0.19191441294914174,0.9654208845167447,0.3101752546793564,0.23711741448216372,0.6898247453206436,1.5
0,0.77,0.035208128124095336,RSV-A,0.8184389020604829,0.18124255735891923,0.9659637962009261,0.32749808141292575,0.2333471528781795,0.6725019185870742,1.5
0,0.78,0.03345294460024189,RSV-A,0.8184389020604829,0.1708809508967942,0.9665299031832267,0.34596845731428094,0.2287684498693191,0.6540315426857191,1.5
0,0.79,0.03172186164316956,RSV-A,0.8184389020604829,0.160854794343015,0.9671193906195577,0.3656625886307525,0.22342502791048283,0.6343374113692475,1.5
0,0.8,0.030014249468886943,RSV-A,0.8184389020604829,0.15118688501516775,0.9677322830871259,0.3866583640256149,0.2173772984937566,0.6133416359743851,1.5
0,0.81,0.028329502366429286,RSV-A,0.8184389020604829,0.14189729536990797,0.9683684222865815,0.40903411747649454,0.2107007646707317,0.5909658825235055,1.5
0,0.8200000000000001,0.026667037493713974,RSV-A,0.8184389020604829,0.13300312031479583,0.9690274454446869,0.43286690547155043,0.20348364990254314,0.5671330945284496,1.5
0,0.8300000000000001,0.025026293747480787,RSV-A,0.8184389020604829,0.12451830521818315,0.9697087653040658,0.4582301565688732,0.19582391456116288,0.5417698434311268,1.5
0,0.8400000000000001,0.023406730701940943,RSV-A,0.8184389020604829,0.11645356401596245,0.9704115526978918,0.48519051336024077,0.18782588122181126,0.5148094866397592,1.5
0,0.8500000000000001,0.02180782761118018,RSV-A,0.8184389020604829,0.10881639410224377,0.9711347227812097,0.5138036390450613,0.17959672448980338,0.4861963609549387,1.5
0,0.86,0.020229082470800512,RSV-A,0.8184389020604829,0.10161119230218088,0.9718769260113842,0.5441087006970795,0.17124308672919902,0.4558912993029205,1.5
0,0.87,0.018670011134623,RSV-A,0.8184389020604829,0.09483947472090017,0.9726365449236017,0.5761211658090515,0.16286805943718835,0.4238788341909485,1.5
0,0.88,0.017130146482643594,RSV-A,0.8184389020604829,0.08850020336640341,0.9734116976222051,0.6098234539780383,0.15456872791591245,0.3901765460219617,1.5
0,0.89,0.01560903763671078,RSV-A,0.8184389020604829,0.0825902251476752,0.9742002486993031,0.6451528668549454,0.14643442476820154,0.35484713314505456,1.5
0,0.9,0.014106249220694091,RSV-A,0.8184389020604829,0.07710483565006343,0.9749998280004073,0.6819860707592472,0.13854578801440723,0.3180139292407528,1.5
0,0.91,0.01262136066214969,RSV-A,0.8184389020604829,0.072038493481899,0.9758078572937894,0.7201192202390599,0.13097468560826353,0.27988077976094006,1.5
0,0.9199999999999999,0.011153965532731572,RSV-A,0.8184389020604829,0.067385735476008235,0.9766215844862535,0.7592425781238062,0.12378506443548175,0.24075742187619376,1.5
0,0.9299999999999999,0.009703670924803226,RSV-A,0.8184389020604829,0.06314238728993304,0.9774381245922208,0.7989081968393139,0.11703482766010588,0.2010918031606861,1.5
0,0.94,0.008270096861893731,RSV-A,0.8184389020604829,0.0593072455840501,0.9782545062408547,0.8384888627563631,0.11077897184229542,0.16151113724363686,1.5
0,0.95,0.006852875740824652,RSV-A,0.8184389020604829,0.05588456463129004,0.9790677221354483,0.8771260525610846,0.10507449040964431,0.12287394743891544,1.5
0,0.96,0.005451651803495008,RSV-A,0.8184389020604829,0.05288799735525057,0.9798747815966127,0.9136640863360768,0.09998812189651575,0.08633591366392324,1.5
0,0.97,0.004066080636449747,RSV-A,0.8184389020604829,0.05034732598841261,0.9806727631553115,0.9465669593526571,0.09560925341958368,0.05343304064734289,1.5
0,0.98,0.002695828696508644,RSV-A,0.8184389020604829,0.048320919002159145,0.9814588651319676,0.9738134603050753,0.09207314085356649,0.026186539694924682,1.5
0,0.99,0.00134057286084162,RSV-A,0.8184389020604829,0.04692097341425117,0.9822304522485391,0.9927650969137994,0.08960686508801852,0.0072349030862005614,1.5
1,0.7,0.04822782149605947,RSV-A,0.8184389020604829,0.5287139809320462,0.8678973661940408,0.1437406698472371,0.22603071207463785,0.8562593301527629,1.5
2,0.7,0.04822782149605947,RSV-A,0.8184389020604829,0.728445794300713,0.7232720733649428,0.09943192092051362,0.17497937988204976,0.9005680790794863,1.5
3,0.7,0.04822782149605947,RSV-A,0.8184389020604829,0.8556092484194671,0.5550729290703563,0.07463853065850222,0.13729980023849503,0.9253614693414978,1.5
4,0.7,0.04822782149605947,RSV-A,0.8184389020604829,0.928252275165123,0.39277308999074356,0.060254605596545434,0.11316355166101408,0.9397453944034546,1.5
5,0.7,0.04822782149605947,RSV-A,0.8184389020604829,0.9663977658982872,0.25712093423225957,0.05174043306843347,0.09822210575084876,0.9482595669315665,1.5
6,0.7,0.04822782149605947,RSV-A,0.8184389020604829,0.98507531031417,0.15635660476251778,0.046688547502282976,0.08915166987194667,0.953311452497717,1.5
7,0.7,0.04822782149605947,RSV-A,0.8184389020604829,0.99368377204622,0.0886931880167684,0.043734782346595544,0.08378208256978996,0.9562652176534044,1.5
8,0.7,0.04822782149605947,RSV-A,0.8184389020604829,0.9974436553377506,0.04711768962178642,0.04205843927262921,0.08071349470751354,0.9579415607273708,1.5
9,0.7,0.04822782149605947,RSV-A,0.8184389020604829,0.9990076571215778,0.023528324740526574,0.04114591449621241,0.07903656683513309,0.9588540855037876,1.5
10,0.7,0.04822782149605947,RSV-A,0.8184389020604829,0.9996296480657804,0.011080670591271269,0.040673337194854345,0.07816621565411859,0.9593266628051457,1.5
11,0.7,0.04822782149605947,RSV-A,0.8184389020604829,0.9998668556757455,0.004936642701347971,0.04044155979696657,0.07773882174055388,0.9595584402030334,1.5
12,0.7,0.04822782149605947,RSV-A,0.8184389020604829,0.9999538164344469,0.0020863663891781403,0.04033407398245708,0.07754048005873417,0.959665926017543,1.5
13,0.7,0.04822782149605947,RSV-A,0.8184389020604829,0.9999845225473669,8.385686952172566e-4,0.040286919448605865,0.0774534304862217,0.9597130805513941,1.5
14,0.7,0.04822782149605947,RSV-A,0.8184389020604829,0.9999949827844697,3.212756811191708e-4,0.04026731629394074,0.07741723274948928,0.9597326837060592,1.5
15,0.7,0.04822782149605947,RSV-A,0.8184389020604829,0.9999984252411468,1.1757838764303585e-4,0.04025957625909825,0.0774029381209516,0.9597404237409017,1.5
0,0.5,0.03635497895277582,Zika,0.5464154933160561,0.18238088490380625,0.9978284721867641,0.41308701160974853,0.2530419361337975,0.5869129883902515,1.5
0,0.51,0.03526776435308117,Zika,0.5464154933160561,0.17531762638921056,0.9978670224180185,0.423831594758486,0.24803553625414648,0.576168405241514,1.5
0,0.52,0.034204520350254945,Zika,0.5464154933160561,0.16831178133859015,0.9979060694747335,0.434725374067371,0.2426696313699176,0.565274625932629,1.5
0,0.53,0.03316427246171772,Zika,0.5464154933160561,0.16136951591490725,0.997945614787998,0.4457698564176262,0.23695931846163193,0.5542301435823738,1.5
0,0.54,0.03214610327544375,Zika,0.5464154933160561,0.1544973139679231,0.9979856587634434,0.45696637625650477,0.2309215701078593,0.5430336237434952,1.5
0,0.55,0.031149148122815426,Zika,0.5464154933160561,0.14770197276701477,0.9980262006678393,0.46831607542803333,0.22457526503290087,0.5316839245719667,1.5
0,0.56,0.030172591151550004,Zika,0.5464154933160561,0.14099059437942382,0.9980672385042697,0.4798198807930559,0.21794120071599,0.5201801192069442,1.5
0,0.5700000000000001,0.029215661755290907,Zika,0.5464154933160561,0.13437057192716573,0.9981087688750915,0.4914784794271094,0.21104208507661687,0.5085215205728906,1.5
0,0.58,0.02827763132183445,Zika,0.5464154933160561,0.12784956992123842,0.9981507868319011,0.5032922911612409,0.20390250413521688,0.49670770883875914,1.5
0,0.59,0.027357810266600537,Zika,0.5464154933160561,0.12143549785943215,0.9981932857117757,0.5152614382049892,0.19654886251834866,0.48473856179501085,1.5
0,0.6,0.0264555453219561,Zika,0.5464154933160561,0.11513647629150471,0.9982362569591378,0.527385711562124,0.18900929376024478,0.472614288437876,1.5
0,0.61,0.02557021705646415,Zika,0.5464154933160561,0.10896079461096099,0.9982796899327198,0.5396645339180883,0.18131353757775837,0.46033546608191167,1.5
0,0.62,0.024701237601136145,Zika,0.5464154933160561,0.10291685993471594,0.9983235716972986,0.5520969186429537,0.17349278169307267,0.44790308135704626,1.5
0,0.63,0.023848048562383196,Zika,0.5464154933160561,0.09701313658868557,0.9983678868001316,0.5646814245146818,0.1655794663755098,0.43531857548531816,1.5
0,0.64,0.023010119103637754,Zika,0.5464154933160561,0.09125807593580255,0.9984126170323833,0.5774161057242307,0.15760705069222433,0.42258389427576926,1.5
0,0.65,0.02218694417961373,Zika,0.5464154933160561,0.08566003656809963,0.9984577411762976,0.5902984566758108,0.14960974051019743,0.4097015433241892,1.5
0,0.66,0.02137804290891709,Zika,0.5464154933160561,0.08022719523763851,0.9985032347394647,0.6033253510420405,0.14162217957728798,0.39667464895795945,1.5
0,0.67,0.02058295707224977,Zika,0.5464154933160561,0.07496744931914295,0.9985490696782732,0.6164929744740424,0.13367910650896156,0.3835070255259576,1.5
0,0.6799999999999999,0.019801249724799883,Zika,0.5464154933160561,0.06988831207097268,0.998595214113553,0.6297967502999736,0.1258149821781209,0.3702032497000264,1.5
0,0.69,0.019032503912596525,Zika,0.5464154933160561,0.06499680247437431,0.9986416320425021,0.6432312574712937,0.11806359378195888,0.3567687425287063,1.5
0,0.7,0.018276321483657574,Zika,0.5464154933160561,0.06029933195991291,0.9986882830522806,0.6567901399332452,0.11045764365017248,0.3432098600667548,1.5
0,0.71,0.01753232198568509,Zika,0.5464154933160561,0.05580159084311807,0.9987351220421358,0.6704660065036172,0.10302833254798895,0.3295339934963828,1.5
0,0.72,0.016800141642887904,Zika,0.5464154933160561,0.05150843775064408,0.998782098962579,0.6842503202404152,0.09580494868235057,0.3157496797595848,1.5
0,0.73,0.016079432405236835,Zika,0.5464154933160561,0.04742379568091165,0.998829158581953,0.6981332761637277,0.08881447469854657,0.30186672383627233,1.5
0,0.74,0.01536986106411227,Zika,0.5464154933160561,0.04355055856564837,0.9988762402926256,0.7121036660676776,0.08208122552068531,0.2878963339323224,1.5
0,0.75,0.014671108428877703,Zika,0.5464154933160561,0.03989051224014466,0.9989232779709651,0.7261487290138574,0.07562652982496003,0.2738512709861426,1.5
0,0.76,0.013982868559431622,Zika,0.5464154933160561,0.036444273558173555,0.9989701999070507,0.7402539859356174,0.06946846715878773,0.2597460140643826,1.5
0,0.77,0.013304848050250952,Zika,0.5464154933160561,0.0332112509834868,0.9990169288216036,0.7544030566010249,0.06362167120179658,0.2455969433989751,1.5
0,0.78,0.012636765361851654,Zika,0.5464154933160561,0.03018962935299949,0.9990633819886857,0.7685774569789132,0.0580972074395732,0.23142254302108678,1.5
0,0.79,0.01197835019596234,Zika,0.5464154933160561,0.027376380658188586,0.9991094714830768,0.7827563748240309,0.05290253068967961,0.21724362517596907,1.5
0,0.8,0.011329342911039292,Zika,0.5464154933160561,0.024767301674322936,0.9991551045706484,0.7969164210411454,0.048041524648730245,0.20308357895885465,1.5
0,0.81,0.010689493975050026,Zika,0.5464154933160561,0.022357078146527164,0.9992001842582449,0.8110313541001157,0.043514622140888436,0.18896864589988427,1.5
0,0.8200000000000001,0.010058563452720637,Zika,0.5464154933160561,0.020139374098549722,0.999244610016321,0.8250717744506034,0.039319001298877485,0.17492822554939658,1.5
0,0.8300000000000001,0.009436320524686202,Zika,0.5464154933160561,0.01810694375559735,0.9992882786826883,0.8390047855215007,0.03544884976647761,0.1609952144784993,1.5
0,0.8400000000000001,0.008822543036199566,Zika,0.5464154933160561,0.016251762659757234,0.999331085549102,0.8527936174812173,0.03189568642965988,0.1472063825187827,1.5
0,0.8500000000000001,0.008217017073255964,Zika,0.5464154933160561,0.014565173892302491,0.9993729256241457,0.8663972094745563,0.028648728377196828,0.13360279052544366,1.5
0,0.86,0.007619536564163991,Zika,0.5464154933160561,0.013038044976656893,0.9994136950561656,0.879769745533654,0.025695289923071744,0.12023025446634605,1.5
0,0.87,0.007029902904761719,Zika,0.5464154933160561,0.011660931080549736,0.9994532926893374,0.892860138776247,0.02302120069903567,0.10713986122375296,1.5
0,0.88,0.006447924605618553,Zika,0.5464154933160561,0.010424240619122789,0.9994916217149601,0.9056114578461857,0.020611231112148045,0.09438854215381431,1.5
0,0.89,0.0058734169597011235,Zika,0.5464154933160561,0.009318400343027644,0.9995285913696375,0.9179602888082935,0.018449515922652805,0.0820397111917065,1.5
0,0.9,0.005306201729099648,Zika,0.5464154933160561,0.008334018577001903,0.9995641186230911,0.9298360248715885,0.016519970465823267,0.07016397512841155,1.5
0,0.91,0.004746106849523627,Zika,0.5464154933160561,0.007462047656631184,0.9995981297919884,0.9411600753683875,0.014806699452722507,0.05883992463161247,1.5
0,0.9199999999999999,0.004192966151376349,Zika,0.5464154933160561,0.006693950216570862,0.9996305620132926,0.9518449843476241,0.013294406120315915,0.0481550156523759,1.5
0,0.9299999999999999,0.0036466190963083014,Zika,0.5464154933160561,0.0060218796998504276,0.9996613645119617,0.9617934479321882,0.011968821476970917,0.03820655206781176,1.5
0,0.94,0.0031069105282344398,Zika,0.5464154933160561,0.005438895165973516,0.999690499603718,0.9708972182233282,0.010817193207205308,0.029102781776671804,1.5
0,0.95,0.0025736904378772228,Zika,0.5464154933160561,0.0049392482754164755,0.9997179433839868,0.9790358799887019,0.009828909578915796,0.020964120011298104,1.5
0,0.96,0.0020468137399658496,Zika,0.5464154933160561,0.004518815584623423,0.99974368606843,0.986075484620111,0.008996404010391576,0.013924515379889035,1.5
0,0.97,0.0015261400622878065,Zika,0.5464154933160561,0.004175824805934027,0.9997677319677275,0.9918670238640576,0.008316636032215056,0.008132976135942438,1.5
0,0.98,0.0010115335458477461,Zika,0.5464154933160561,0.003912199753439168,0.9997900990980536,0.9962447235815156,0.007793793695822658,0.003755276418484388,1.5
0,0.99,5.02862655440816e-4,Zika,0.5464154933160561,0.0037363018772706732,0.9998108184474526,0.9990241352460293,0.007444760710078712,9.758647539707122e-4,1.5
1,0.7,0.018276321483657574,Zika,0.5464154933160561,0.1526419722587824,0.9945361324183953,0.537672616048332,0.2377797309612807,0.46232738395166795,1.5
2,0.7,0.018276321483657574,Zika,0.5464154933160561,0.25880376049561493,0.9859045249668418,0.4332151274803579,0.3240307628695725,0.566784872519642,1.5
3,0.7,0.018276321483657574,Zika,0.5464154933160561,0.36838595136623664,0.9712021510053608,0.34748079433919943,0.3576281305761723,0.6525192056608006,1.5
4,0.7,0.018276321483657574,Zika,0.5464154933160561,0.474304915586265,0.9490456101331732,0.27927872786777286,0.3515555959766332,0.7207212721322271,1.5
5,0.7,0.018276321483657574,Zika,0.5464154933160561,0.5718524117482319,0.9184162347480526,0.2258821009502818,0.3238451443255876,0.7741178990497182,1.5
6,0.7,0.018276321483657574,Zika,0.5464154933160561,0.6582939884413739,0.8787972008175183,0.18440624620357335,0.28810606266888883,0.8155937537964266,1.5
7,0.7,0.018276321483657574,Zika,0.5464154933160561,0.7324546943320935,0.8302675915536128,0.15228596024765786,0.25214748725941594,0.8477140397523422,1.5
8,0.7,0.018276321483657574,Zika,0.5464154933160561,0.7943077673945056,0.7735346228495741,0.1274069812519599,0.21959148419254484,0.8725930187480401,1.5
9,0.7,0.018276321483657574,Zika,0.5464154933160561,0.8446050207470662,0.7098957705849376,0.10809657354892865,0.19166318035280624,0.8919034264510713,1.5
10,0.7,0.018276321483657574,Zika,0.5464154933160561,0.8845673831997255,0.6411346070376984,0.09306181663434081,0.1684062784336304,0.9069381833656592,1.5
11,0.7,0.018276321483657574,Zika,0.5464154933160561,0.9156413577502005,0.5693646939321957,0.08131607057885454,0.14936717487832085,0.9186839294211455,1.5
12,0.7,0.018276321483657574,Zika,0.5464154933160561,0.9393197535675664,0.496843135410012,0.07211085495367264,0.1339392933810109,0.9278891450463274,1.5
13,0.7,0.018276321483657574,Zika,0.5464154933160561,0.9570202927183403,0.42577858957170867,0.06487898952023079,0.12151982219990606,0.9351210104797693,1.5
14,0.7,0.018276321483657574,Zika,0.5464154933160561,0.9700127578243721,0.3581576093179737,0.05918963219887654,0.11157124958200991,0.9408103678011235,1.5
15,0.7,0.018276321483657574,Zika,0.5464154933160561,0.9793840285411392,0.29560865986848184,0.05471379353523778,0.1036378075368416,0.9452862064647622,1.5
0,0.5,0.35646600747361207,Influenza A (H1N1pdm),0.7724564931872518,0.4167938265189892,0.9771269957729078,0.12707219760952546,0.194764538089021,0.8729278023904745,1.5
0,0.51,0.3450395597999063,Influenza A (H1N1pdm),0.7724564931872518,0.4065494769486424,0.9772556919335429,0.13245991868682652,0.19981659353191947,0.8675400813131735,1.5
0,0.52,0.33391146006475225,Influenza A (H1N1pdm),0.7724564931872518,0.3961742051529026,0.9773894545518217,0.13807546947026936,0.20478043119850786,0.8619245305297306,1.5
0,0.53,0.32306840169897666,Influenza A (H1N1pdm),0.7724564931872518,0.38567295529494766,0.9775285262397789,0.14393139344747866,0.20962987181816561,0.8560686065525214,1.5
0,0.54,0.3124979085036153,Influenza A (H1N1pdm),0.7724564931872518,0.3750516330007579,0.9776731607756064,0.15004103486699416,0.2143360156693811,0.8499589651330058,1.5
0,0.55,0.302188268590168,Influenza A (H1N1pdm),0.7724564931872518,0.3643171874110731,0.9778236232824388,0.1564185932633615,0.21886716477480653,0.8435814067366385,1.5
0,0.56,0.2921284746685616,Influenza A (H1N1pdm),0.7724564931872518,0.35347769300362986,0.9779801903244815,0.1630791811409677,0.2231887933815166,0.8369208188590322,1.5
0,0.5700000000000001,0.28230816997161057,Influenza A (H1N1pdm),0.7724564931872518,0.3425424293563964,0.9781431498995385,0.1700388848027976,0.2272635817048658,0.8299611151972024,1.5
0,0.58,0.2727175991953934,Influenza A (H1N1pdm),0.7724564931872518,0.3315219566402384,0.9783128013034839,0.17731482824481296,0.23105152987053698,0.8226851717551871,1.5
0,0.59,0.2633475639127048,Influenza A (H1N1pdm),0.7724564931872518,0.3204281842308264,0.9784894548383207,0.18492523995084512,0.23451017058745513,0.8150747600491549,1.5
0,0.6,0.2541893819836116,Influenza A (H1N1pdm),0.7724564931872518,0.3092744294305341,0.9786734313312143,0.1928895223117008,0.2375949000285922,0.8071104776882991,1.5
0,0.61,0.24523485054479008,Influenza A (H1N1pdm),0.7724564931872518,0.2980754629128337,0.9788650614272909,0.201228323249265,0.24025944631721713,0.798771676750735,1.5
0,0.62,0.2364762122091858,Influenza A (H1N1pdm),0.7724564931872518,0.28684753717161526,0.9790646846141683,0.20996360944395506,0.24245649347825585,0.7900363905560449,1.5
0,0.63,0.22790612415074107,Influenza A (H1N1pdm),0.7724564931872518,0.2756083940091485,0.9792726479312172,0.21911874033230433,0.2441384752452779,0.7808812596676957,1.5
0,0.64,0.21951762978648146,Influenza A (H1N1pdm),0.7724564931872518,0.26437724696747783,0.9794893043116526,0.22871854174882703,0.24525854725058444,0.771281458251173,1.5
0,0.65,0.2113041328009541,Influenza A (H1N1pdm),0.7724564931872518,0.25317473464116946,0.9797150105009507,0.23878937771795142,0.24577173749105286,0.7612106222820486,1.5
0,0.66,0.20325937328653962,Influenza A (H1N1pdm),0.7724564931872518,0.24202284104806496,0.9799501244911334,0.24935921843959458,0.2456362633637883,0.7506407815604055,1.5
0,0.67,0.19537740579813864,Influenza A (H1N1pdm),0.7724564931872518,0.2309447797205001,0.9801950024075928,0.26045770193349,0.24481498911880437,0.7395422980665101,1.5
0,0.6799999999999999,0.1876525791426058,Influenza A (H1N1pdm),0.7724564931872518,0.21996483894661473,0.9804499947838957,0.2721161860851523,0.24327698083104707,0.7278838139148477,1.5
0,0.69,0.18007951774253828,Influenza A (H1N1pdm),0.7724564931872518,0.20910818666219977,0.9807154421611018,0.28436778693626225,0.24099909804228778,0.7156322130637378,1.5
0,0.7,0.1726531044309401,Influenza A (H1N1pdm),0.7724564931872518,0.19840063487119425,0.9809916699523477,0.2972473979424113,0.23796754374595822,0.7027526020575887,1.5
0,0.71,0.16536846454820484,Influenza A (H1N1pdm),0.7724564931872518,0.18786836513653624,0.981278982521717,0.3107916835297813,0.2341792796071479,0.6892083164702187,1.5
0,0.72,0.15822095122604832,Influenza A (H1N1pdm),0.7724564931872518,0.1775376185819797,0.9815776564397559,0.325039038555659,0.22964320380500322,0.674960961444341,1.5
0,0.73,0.15120613175467926,Influenza A (H1N1pdm),0.7724564931872518,0.1674343558968305,0.9818879328974379,0.3400295031371522,0.22438098725716682,0.6599704968628478,1.5
0,0.74,0.14431977493985465,Influenza A (H1N1pdm),0.7724564931872518,0.15758389492483413,0.9822100092869749,0.3558046196610266,0.21842747239354773,0.6441953803389734,1.5
0,0.75,0.1375578393656466,Influenza A (H1N1pdm),0.7724564931872518,0.14801053540376538,0.9825440299924515,0.37240721550592,0.21183055827326056,0.6275927844940801,1.5
0,0.76,0.13091646248692312,Influenza A (H1N1pdm),0.7724564931872518,0.13873718214438643,0.9828900764764076,0.38988109094893225,0.20465052641146692,0.6101189090510677,1.5
0,0.77,0.12439195048283704,Influenza A (H1N1pdm),0.7724564931872518,0.1297849792333768,0.9832481568002804,0.40827058671035904,0.19695880117832806,0.5917294132896409,1.5
0,0.78,0.11798076880910816,Influenza A (H1N1pdm),0.7724564931872518,0.12117296856602609,0.9836181947764187,0.4276199993896326,0.18883618329610474,0.5723800006103674,1.5
0,0.79,0.1116795333927045,Influenza A (H1N1pdm),0.7724564931872518,0.11291778604660985,0.984000019015634,0.44797280538670914,0.1803706397145714,0.5520271946132909,1.5
0,0.8,0.10548500241772604,Influenza A (H1N1pdm),0.7724564931872518,0.10503340807617957,0.9843933522042696,0.46937064444717475,0.1716547723527597,0.5306293555528252,1.5
0,0.81,0.09939406865595908,Influenza A (H1N1pdm),0.7724564931872518,0.09753095948705781,0.9847978010145116,0.4918520022980841,0.16278311664954556,0.5081479977019159,1.5
0,0.8200000000000001,0.09340375229975954,Influenza A (H1N1pdm),0.7724564931872518,0.09041859196728581,0.9852128471158158,0.5154505174406089,0.1538494347775423,0.4845494825593911,1.5
0,0.8300000000000001,0.08751119425868216,Influenza A (H1N1pdm),0.7724564931872518,0.08370143941443141,0.9856378398072041,0.540192819401384,0.14494416611897076,0.45980718059861603,1.5
0,0.8400000000000001,0.08171364988466757,Influenza A (H1N1pdm),0.7724564931872518,0.07738165381010287,0.9860719908222975,0.5660957838372543,0.13615218003108848,0.43390421616274566,1.5
0,0.8500000000000001,0.07600848309365074,Influenza A (H1N1pdm),0.7724564931872518,0.07145852242332282,0.9865143718633408,0.5931630628786796,0.12755094618283466,0.4068369371213204,1.5
0,0.86,0.07039316085420702,Influenza A (H1N1pdm),0.7724564931872518,0.0659286647973398,0.9869639153897374,0.6213807158050391,0.11920920063083364,0.37861928419496094,1.5
0,0.87,0.06486524801635404,Influenza A (H1N1pdm),0.7724564931872518,0.06078630646970919,0.9874194191148288,0.6507117241193687,0.11118614693284298,0.34928827588063127,1.5
0,0.88,0.05942240245587049,Influenza A (H1N1pdm),0.7724564931872518,0.056023626215299466,0.9878795545486451,0.68108912454676,0.10353119653259223,0.31891087545324004,1.5
0,0.89,0.05406237051153854,Influenza A (H1N1pdm),0.7724564931872518,0.051631175426134476,0.9883428797647745,0.7124074312276495,0.09628422631073714,0.2875925687723505,1.5
0,0.9,0.04878298269457545,Influenza A (H1N1pdm),0.7724564931872518,0.04759837298908637,0.9888078563717471,0.7445119417222409,0.08947631772687833,0.2554880582777591,1.5
0,0.91,0.043582149651184406,Influenza A (H1N1pdm),0.7724564931872518,0.043914088251973994,0.9892728704439081,0.7771854270798517,0.08313094526463144,0.22281457292014828,1.5
0,0.9199999999999999,0.03845785836070476,Influenza A (H1N1pdm),0.7724564931872518,0.04056734122661646,0.9897362569290613,0.8101315901007378,0.07726560700575608,0.18986840989926224,1.5
0,0.9299999999999999,0.03340816855320812,Influenza A (H1N1pdm),0.7724564931872518,0.037548178601337405,0.9901963268192893,0.8429545330531072,0.07189394635801351,0.1570454669468928,1.5
0,0.94,0.02843120933167598,Influenza A (H1N1pdm),0.7724564931872518,0.03484883775687678,0.9906513961683586,0.8751333004055637,0.06702852094011,0.1248666995944363,1.5
0,0.95,0.02352517598503214,Influenza A (H1N1pdm),0.7724564931872518,0.03246541316799157,0.9910998158844464,0.9059903461235567,0.06268457649046229,0.09400965387644333,1.5
0,0.96,0.01868832697936449,Influenza A (H1N1pdm),0.7724564931872518,0.030400445794296647,0.9915400011377866,0.9346525096080758,0.05888558300512466,0.06534749039192422,1.5
0,0.97,0.013918981115637946,Influenza A (H1N1pdm),0.7724564931872518,0.028667301464302155,0.9919704592106575,0.9600027582301188,0.055672138964642084,0.039997241769881176,1.5
0,0.98,0.00921551484306602,Influenza A (H1N1pdm),0.7724564931872518,0.02729824673234529,0.9923898146857376,0.9806205539436833,0.053117814281089304,0.019379446056316696,1.5
0,0.99,0.0045763597181357665,Influenza A (H1N1pdm),0.7724564931872518,0.02636082125941273,0.9927968310136023,0.99470820990989,0.05136053396248245,0.005291790090110049,1.5
1,0.7,0.1726531044309401,Influenza A (H1N1pdm),0.7724564931872518,0.4206977987657361,0.9295413175178528,0.19482421422571294,0.26631742274393777,0.8051757857742871,1.5
2,0.7,0.1726531044309401,Influenza A (H1N1pdm),0.7724564931872518,0.6113115502624079,0.8417906658087497,0.1353847900254732,0.22167588457850074,0.8646152099745268,1.5
3,0.7,0.1726531044309401,Influenza A (H1N1pdm),0.7724564931872518,0.7544620990171956,0.7242740508870567,0.09981753525165975,0.17630889030649496,0.9001824647483403,1.5
4,0.7,0.1726531044309401,Influenza A (H1N1pdm),0.7724564931872518,0.8526772659874586,0.5905903801280816,0.07783117436855395,0.1426421730119515,0.9221688256314461,1.5
5,0.7,0.1726531044309401,Influenza A (H1N1pdm),0.7724564931872518,0.9155280350482652,0.45627002132257144,0.06387607468004895,0.11942024044527208,0.936123925319951,1.5
6,0.7,0.1726531044309401,Influenza A (H1N1pdm),0.7724564931872518,0.9535037534486975,0.3342906036798773,0.05485935127167725,0.10374952654343762,0.9451406487283227,1.5
7,0.7,0.1726531044309401,Influenza A (H1N1pdm),0.7724564931872518,0.9753445216039018,0.23264723356886619,0.04898540184461268,0.09328565383867764,0.9510145981553874,1.5
8,0.7,0.1726531044309401,Influenza A (H1N1pdm),0.7724564931872518,0.987369502286652,0.15409357629974718,0.045165020548655045,0.08637883358599323,0.954834979451345,1.5
9,0.7,0.1726531044309401,Influenza A (H1N1pdm),0.7724564931872518,0.9937347839042515,0.09733617481940726,0.042707638034484165,0.08189565489585442,0.9572923619655158,1.5
10,0.7,0.1726531044309401,Influenza A (H1N1pdm),0.7724564931872518,0.9969850054033068,0.05875673456267139,0.04115763987444506,0.07905185284365727,0.9588423601255549,1.5
